callsign,name,service_type,modes,rx_frequency_mhz,tx_frequency_mhz,offset_mhz,ctcss_hz,dmr_color_code,dmr_network,locator,municipality,province,autonomous_region,status,operator,notes,last_verified_at,latitude,longitude,source_name,source_url,source_record_id
ED2YAS,,repeater,"[""FM""]",145.6875,,-0.6,,,,IN83CH,Irun,Gipuzkoa,Basque Country,,Radioaficionados del Bidasoa,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.328,-1.761667,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED2YAS:145.6875
ED2ZAB,,repeater,"[""D-Star"", ""FM""]",145.775,,-0.6,,,,IN83CH,Irun,Gipuzkoa,Basque Country,,Radioaficionados del Bidasoa,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.311333,-1.761667,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED2ZAB:145.7750
ED3YAB,,repeater,"[""FM""]",145.7,,-0.6,88.5,,,JN01VO,el Bruc,Barcelona,Catalonia,,AMIRED,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.601035,1.78266,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAB:145.7000
ED3YAF,,repeater,"[""FM""]",145.775,,-0.6,77.0,,,JN12BE,les Llosses,Girona,Catalonia,,R.C. Ripollés,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.185794,2.117615,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAF:145.7750
ED3YAG,,repeater,"[""FM""]",145.75,,-0.6,123.0,,,JN01SU,Pinós,Lleida,Catalonia,,Asoc. Radioaf. Solsonés,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.85,1.533279,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAG:145.7500
ED3YAH,,repeater,"[""FM""]",145.675,,-0.6,88.5,,,JN00ET,Roquetes,Tarragona,Catalonia,,AMIRED,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.803611,0.343889,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAH:145.6750
ED3YAJ,,repeater,"[""FM""]",145.6,,-0.6,,,,JN11ES,Montseny,Barcelona,Catalonia,,URE Catalunya,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.766639,2.366674,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAJ:145.6000
ED3YAK,,repeater,"[""D-Star"", ""FM""]",145.65,,-0.6,,,,JN11BJ,Barcelona,Barcelona,Catalonia,,URE Barcelona,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.383088,2.116928,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAK:145.6500
ED3YAL,,repeater,"[""FM""]",145.725,,-0.6,,,,JN01WU,Castellnou de Bages,Barcelona,Catalonia,,URE Bages,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.84399,1.840553,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAL:145.7250
ED3YAP,,repeater,"[""FM""]",145.7,,-0.6,,,,JN12LG,Figueres,Girona,Catalonia,,URE Alt Empordá,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.271196,2.950516,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAP:145.7000
ED3YAQ,,repeater,"[""D-Star"", ""FM""]",145.7375,,-0.6,,,,JN01CT,Sant Martí de Centelles,Barcelona,Catalonia,,Unión Radioaficionados Osona (URO),Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.771944,2.196944,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAQ:145.7375
ED3YAU,,repeater,"[""FM""]",145.675,,-0.6,77.0,,,JN02IP,Montanuy / Montanui,Huesca,Aragon,,URE Valle de Arán,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.629854,0.697503,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAU:145.6750
ED3YAW,,repeater,"[""FM""]",145.775,,-0.6,,,,JN02JA,Àger,Lleida,Catalonia,,Radio Club Lleida,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.016652,0.783291,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAW:145.7750
ED3YAY,,repeater,"[""FM""]",145.65,,-0.6,,,,JN01HO,Lleida,Lleida,Catalonia,,Radio Club Lleida,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.613389,0.633087,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAY:145.6500
ED3YAZ,,repeater,"[""FM""]",145.675,,-0.6,,,,JN12GA,Susqueda,Girona,Catalonia,,URE Gironés,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.016652,2.533336,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAZ:145.6750
ED3YBA,,repeater,"[""FM""]",145.625,,-0.6,,,,JN12ED,la Vall d'en Bas,Girona,Catalonia,,URE Garrotxa,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.133336,2.366695,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YBA:145.6250
ED3YBB,,repeater,"[""FM""]",145.75,,-0.6,,,,JN11MT,Sant Feliu de Guíxols,Girona,Catalonia,on-air,URE Baix Empordà,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata from RadioID withheld pending mode-conflict review.,2026-09-13,41.800047,3.033342,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YBB:145.7500
ED3ZAN,,repeater,"[""DMR""]",145.5875,,-0.6,,1,BrandMeister,JN12LG,Sant Feliu de Guíxols,Girona,Catalonia,on-air,Sección URE Alt Empordá,"Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata enriched from RadioID: color_code=1, network=BrandMeister; RadioID identity_id 730; principal source remains URE. Status on-air from RadioID.",2026-09-13,41.800047,3.033342,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3ZAN:145.5875
EA4URE-R,,repeater,[],145.2875,,,77.0,,,IN80DJ,Madrid,,Community of Madrid,,URE Central,URE listing does not state an operating mode. URE lists Echolink access. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.390728,-3.67114,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:EA4URE-R:145.2875
ED4YAC,,repeater,"[""FM""]",145.65,,-0.6,,,,IN80DK,Madrid,,Community of Madrid,,Sección URE Madrid / Colaboradores Radio Club EIT EA4RCT,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.452034,-3.726422,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAC:145.6500
ED4YAD,,repeater,"[""FM""]",145.6,,-0.6,82.5,,,IN80CI,Alcorcón,,Community of Madrid,,URE Alcorcón,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.336389,-3.8225,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAD:145.6000
ED4YAE,,repeater,"[""FM""]",145.675,,-0.6,97.4,,,IN70WR,El Espinar,Segovia,Castile and León,,URE Sierra Guadarrama,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.710231,-4.140928,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAE:145.6750
ED4YAG,,repeater,"[""APRS""]",144.8,,,,,,IN80DJ,Madrid,,Community of Madrid,,URE Central,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.390701,-3.671136,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAG:144.8000
ED4YAH,,repeater,"[""FM""]",145.775,,-0.6,,,,IM88JO,Torre de Juan Abad,Ciudad Real,Castile-La Mancha,,URE Ciudad Real,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.60292,-3.203201,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAH:145.7750
ED4YAI,,repeater,"[""FM""]",145.725,,-0.6,85.4,,,IN79VA,Piedrabuena,Ciudad Real,Castile-La Mancha,,URE Ciudad Real,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.025278,-4.153611,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAI:145.7250
ED4YAL,,repeater,"[""FM""]",145.725,,-0.6,,,,IN80QT,Cifuentes,Guadalajara,Castile-La Mancha,out_of_service_temporarily,URE Cifuentes,URE lists this service as temporarily out of service. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.794639,-2.602577,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAL:145.7250
ED4YAM,,repeater,"[""FM""]",145.75,,-0.6,,,,IM78WO,Puertollano,Ciudad Real,Castile-La Mancha,,R.C. Puertollano,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.620089,-4.121933,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAM:145.7500
ED4YAO,,repeater,"[""FM""]",145.675,,-0.6,67.0,,,IN60XA,Malpartida de Plasencia,Cáceres,Extremadura,,URE Plasencia,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.011313,-6.049004,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAO:145.6750
ED4YAP,,repeater,"[""FM""]",145.725,,-0.6,,,,IM69TL,Cáceres,Cáceres,Extremadura,,URE Cáceres,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.464517,-6.354845,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAP:145.7250
ED4YAR,,repeater,"[""FM""]",145.775,,-0.6,88.5,,,IM79GA,Orellana de la Sierra,Badajoz,Extremadura,,RC Francisco de Orellana,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.039186,-5.494194,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAR:145.7750
ED4YAS,,repeater,"[""FM""]",145.625,,-0.6,88.5,,,IM68PL,Salvatierra de los Barros,Badajoz,Extremadura,,URE Badajoz,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.467568,-6.6996,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAS:145.6250
ED4YAT,,repeater,"[""FM""]",145.7,,-0.6,88.5,,,IM68SU,Mérida,Badajoz,Extremadura,,Subtono 88.5 URE Mérida,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.863236,-6.427517,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAT:145.7000
ED4YAV,,repeater,"[""FM""]",145.625,,-0.6,67.0,,,IN70PD,Navamorcuende,Toledo,Castile-La Mancha,,URE Talavera de la Reina,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.154146,-4.743304,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAV:145.6250
ED4YAY,,repeater,"[""FM""]",145.725,,-0.6,,,,IM79XV,Toledo,Toledo,Castile-La Mancha,,URE Toledo,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.888837,-4.026664,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAY:145.7250
ED4YAZ,,repeater,"[""FM""]",145.625,,-0.6,,,,IM98NS,Villamayor de Santiago,Cuenca,Castile-La Mancha,,URE Cuenca,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.766667,-2.866667,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAZ:145.6250
ED4YBA,,repeater,"[""FM""]",145.75,,-0.6,67.0,,,IN80WC,Cuenca,Cuenca,Castile-La Mancha,,URE Cuenca,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.087089,-2.120946,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YBA:145.7500
ED5YAA,,repeater,"[""FM""]",145.7,,-0.6,,,,IM88TP,Peñascosa,Albacete,Castile-La Mancha,,URAB,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.641111,-2.345833,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAA:145.7000
ED5YAB,,repeater,"[""FM""]",145.625,,-0.6,,,,IM97MO,Cartagena,Murcia,Region of Murcia,,URE Cartagena,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,37.601992,-0.945168,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAB:145.6250
ED5YAC,,repeater,"[""FM""]",145.75,,-0.6,118.8,,,JM08BU,Dénia,Alicante,Valencian Community,,"Subtono 118,8 Hz - Radio Club Montgó Denia",Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.842993,0.107138,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAC:145.7500
ED5YAF,,repeater,"[""FM""]",145.7,,-0.6,77.0,,,IM98OL,Petrer,Alicante,Valencian Community,,URE Elda,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.453051,-0.719433,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAF:145.7000
ED5YAG,,repeater,"[""FM""]",145.65,,-0.6,88.5,,,IM98SI,Alacant / Alicante,Alicante,Valencian Community,,URE Alicante,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.360099,-0.456448,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAG:145.6500
ED5YAH,,repeater,"[""FM""]",145.7,,-0.6,,,,JN00AC,Cabanes,Castellón,Valencian Community,,URE Castellón,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.098559,0.037422,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAH:145.7000
ED5YAI,,repeater,"[""FM""]",145.725,,-0.6,77.0,,,IM98RP,Ibi,Alicante,Valencian Community,,URE Alcoy,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.633265,-0.533309,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAI:145.7250
ED5YAK,,repeater,"[""FM""]",145.6,,-0.6,77.0,,,IM97FU,Totana,Murcia,Region of Murcia,,URE Murcia,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,37.849917,-1.532936,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAK:145.6000
ED5YAN,,repeater,"[""FM""]",145.65,,-0.6,123.0,,,IM98VW,Bellreguard,València,Valencian Community,,Radio Club Gandía,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.962612,-0.143166,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAN:145.6500
ED5YAO,,repeater,"[""FM""]",145.75,,-0.6,,,,IM98RX,Xàtiva,València,Valencian Community,,URE Játiva,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.976492,-0.536957,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAO:145.7500
ED5YAP,,repeater,"[""FM""]",145.625,,-0.6,88.5,,,IM99TQ,Segart,València,Valencian Community,,URE Valencia,URE lists Echolink access. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.683333,-0.366667,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAP:145.6250
ED5YAQ,,repeater,"[""FM""]",145.775,,-0.6,,,,IM99NJ,Yátova,València,Valencian Community,,URE Oeste de Valencia,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.380288,-0.87131,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAQ:145.7750
ED5YAR,,repeater,"[""FM""]",145.75,,-0.6,,,,IM97NO,La Unión,Murcia,Region of Murcia,,RC Carthago,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,37.613333,-0.859167,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAR:145.7500
ED5YAT,,repeater,"[""FM""]",145.625,,-0.6,127.3,,,IM97FJ,Águilas,Murcia,Region of Murcia,on-air,RC Águilas,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata from RadioID withheld pending mode-conflict review.,2026-09-13,37.401667,-1.580833,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAT:145.6250
ED5YAW,,repeater,"[""FM""]",145.675,,-0.6,123.0,,,IM88XR,Peñas de San Pedro,Albacete,Castile-La Mancha,,URE Albacete,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.728696,-2.080437,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAW:145.6750
ED5ZAC,,repeater,"[""D-Star"", ""FM""]",145.6875,,-0.6,,,,JM08BU,Dénia,Alicante,Valencian Community,,RC Denia,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.843056,0.1075,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5ZAC:145.6875
ED6YAA,,repeater,"[""FM""]",145.7,,-0.6,,,,JM19HO,Palma,Illes Balears,Balearic Islands,,Unión Radioaficionados Islas Baleares,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.604233,2.605133,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED6YAA:145.7000
ED6YAB,,repeater,"[""FM""]",145.75,,-0.6,,,,JM19KM,Llucmajor,Illes Balears,Balearic Islands,,URE Palma,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.523773,2.889404,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED6YAB:145.7500
ED6YAC,,repeater,"[""FM""]",145.65,,-0.6,88.5,,,JM19ON,Manacor,Illes Balears,Balearic Islands,,URE Llevant,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.55,3.2,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED6YAC:145.6500
ED6YAD,,repeater,"[""FM""]",145.6,,-0.6,,,,JM29BX,es Mercadal,Illes Balears,Balearic Islands,,URE Menorca,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.985144,4.113178,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED6YAD:145.6000
ED6YAE,,repeater,"[""FM""]",145.675,,-0.6,173.8,,,JM08PV,Es Cubells,Illes Balears,Balearic Islands,,"Subtono 173,8 Hz URE Ibiza",Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.889429,1.256561,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED6YAE:145.6750
ED6YAF,,repeater,"[""FM""]",145.7125,,-0.6,,,,JM19JR,Alaró,Illes Balears,Balearic Islands,,URE Palma,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.716827,2.786064,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED6YAF:145.7125
ED6YAG,,repeater,"[""FM""]",145.775,,-0.6,88.5,,,JM19ON,Manacor,Illes Balears,Balearic Islands,,URE Llevant,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.55,3.2,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED6YAG:145.7750
ED6ZAC,,repeater,"[""D-Star"", ""FM""]",145.625,,-0.6,,,,JM19IR,Bunyola,Illes Balears,Balearic Islands,,Digigrup,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.737778,2.713889,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED6ZAC:145.6250
ED7YAA,,repeater,"[""FM""]",145.775,,-0.6,82.5,,,IM76DT,Arcos de la Frontera,Cádiz,Andalusia,,Andalucia Unida por la Radio (AUR),Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,36.800351,-5.697441,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED7YAA:145.7750
ED7YAC,,repeater,"[""FM""]",145.675,,-0.6,77.0,,,IM77OX,Córdoba,Córdoba,Andalusia,,URE Córdoba,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,37.966988,-4.788496,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED7YAC:145.6750
ED7YAD,,repeater,"[""FM""]",145.7,,-0.6,82.5,,,IM76QO,Mijas,Málaga,Andalusia,,URE Málaga - https://www.ea7urm.com,URE operator link https://www.ea7urm.com. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,36.600025,-4.616661,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED7YAD:145.7000
ED7YAF,,repeater,"[""FM""]",145.75,,-0.6,82.5,,,IM76JL,Estepona,Málaga,Andalusia,,Subtono 82.5 Hz URE Estepona,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,36.465196,-5.198936,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED7YAF:145.7500
ED7YAG,,repeater,"[""FM""]",145.725,,-0.6,100.0,,,IM86OV,Dalías,Almería,Andalusia,,Subtono 100 Hz - Asociación Radioaficionados Poniente Almería,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,36.88,-2.801111,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED7YAG:145.7250
ED7YAH,,repeater,"[""FM""]",145.675,,-0.6,,,,IM87SF,Bacares,Almería,Andalusia,,URE Cuanca del Almanzora,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,37.217582,-2.456388,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED7YAH:145.6750
ED7YAJ,,repeater,"[""FM""]",145.65,,-0.6,,,,IM86SU,Almería,Almería,Andalusia,,URE Almería,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,36.84999,-2.449951,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED7YAJ:145.6500
ED7YAK,,repeater,"[""FM""]",145.675,,-0.6,,,,IM67OV,Almonaster la Real,Huelva,Andalusia,,URE Huelva,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,37.884744,-6.775947,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED7YAK:145.6750
ED7YAN,,repeater,"[""FM""]",145.625,,-0.6,88.5,,,IM87HB,Capileira,Granada,Andalusia,,URE Granada,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,37.049423,-3.366795,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED7YAN:145.6250
ED7YAO,,repeater,"[""FM""]",145.725,,-0.6,82.5,,,IM76RW,Villanueva de la Concepción,Málaga,Andalusia,,R.C. Romeo Alfa Charlie,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,36.933977,-4.532547,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED7YAO:145.7250
ED7YAP,,repeater,"[""FM""]",145.65,,-0.6,77.0,,,IM77AJ,Sevilla,Sevilla,Andalusia,,R.C. Sevilla,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,37.399445,-5.984449,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED7YAP:145.6500
ED7YAQ,,repeater,"[""FM""]",145.7,,-0.6,77.0,,,IM77EU,Constantina,Sevilla,Andalusia,,R.C. Sevilla,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,37.851001,-5.616074,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED7YAQ:145.7000
ED7YAS,,repeater,"[""FM""]",145.7,,-0.6,,,,IM87ON,Zújar,Granada,Andalusia,,URE Baza,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,37.567984,-2.811127,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED7YAS:145.7000
ED7YAT,,repeater,[],145.65,,-0.6,,,,IM87CP,Los Villares,Jaén,Andalusia,,URE Jaén,URE listing does not state an operating mode. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,37.633611,-3.781944,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED7YAT:145.6500
ED7YAU,,repeater,"[""APRS""]",144.8,,,,,,IM76AT,Jerez,Cádiz,Andalusia,,30 W - Antena omnidireccional - URE San Fernando,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,36.835635,-5.954708,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED7YAU:144.8000
